Date,User,Rating/Likes,Review
2019-05-21,Eric Johnson,1,"maybe @bmo could stop investing in things that make climate change worse, while they're at it.

maybe addressing climate change proactively is more decency than bmo can muster for future generations? after all, there are vast profits to be made at someone else's expense.

@y_vs_a"
2019-05-21,Eric Johnson,1,"@bmo, no coal in sf bay."
2019-05-21,Lyes,13,outdoor gaming  #imfc #fanfini @impactmontreal @bmo pic.twitter.com/1vpqwuwhd0
2019-05-21,The Money Bloggess,0,rt @cdnbankers: rt @bmo: t-2 hours until our facebook live with @jrotenb @maryammonsef @juliacanwach and @haalabeeba! click below to sign up and be notified when the stream begins. #bmoforwomen https://buff.ly/2juef9v  https://buff.ly/2juegl1 
2019-05-21,Tom L 🇺🇸,0,@etrade @bmo @westpac i purchased shares .
2019-05-21,Joanna Rotenberg,41,honoured to speak with @maryammonsef at today’s facebook live panel on working in partnership to advance gender equality. proud @bmo supports women’s organizations with training on strategic and financial planning. https://bit.ly/2m1etdc  #bmoforwomen @juliacanwach @haalabeebapic.twitter.com/4wavczdsua
2019-05-21,David T. Schmidt,0,@bmo has a new lending platform that allows our relationship manager’s to approve loans in minutes for business owners! #askmeformoreinfo #smallbiz #bmocarespic.twitter.com/3yny4vu5az
2019-05-21,Eleanor Beaton,0,success strategies for building a career inside a large company w/ @bmo's #ginajeneroux http://ow.ly/csne30omemj  @_jeneroux #career #working #careertips #leadership #corporateculture
2019-05-21,Dixon Hall,5,thanks to the fabulous team from @bmo who spent the afternoon landscaping at our carlton st. location. pic.twitter.com/zc0uqgtb5a
2019-05-21,Corie Caplan,38,"dayat #collisionconf was a success! between hearing the kick-ass @karaswisher, co-sponsoring the #womenintech lounge w/ @bmo @cmmcgowan, taking in the activations- my fav was @myhoame , & lunching with @cassruggiero @pwc_tech, it was a fun day! so proud of our city pic.twitter.com/1vtqzceufz"
2019-05-21,Ainka Jess,5,87% of people have paid a bill late. voila @bmo #quickpay - a seamless and easy peasy way to #pay your #bills on time. it’s a cool service that the bank will launch next year. #banking #financialservices #bmo #collisiionconf #collision2019pic.twitter.com/gmccbrhmhb
2019-05-21,Eleanor Beaton,0,on this ep of  #ffl @_jeneroux offers tips for effectively leading diverse teams.  http://ow.ly/jcet30omemf  @bmo #leadership #storytellingn #speaking #workplaceculture #learning #motivation #diversity #teambuilding
2019-05-21,Collision Conf,3,"find out why @bmo  isn't just the average bank 

stop by their 'workplace of the future' exhibition at #collisionconf to: 
try out their energy pods
learn about think spaces
see how bmo is innovating with smart building and robotics 
and more "
2019-05-21,Ainka Jess,0,great to hear how @bmo is going beyond the status quo to make things easier for customers via digital services. they’re bringing diverse teams together to co-create and accelerate their digital concepts faster. #digital #bmo #collisonconfpic.twitter.com/au1mfef739
2019-05-21,Women Deliver 2019 Mobilization Canada,26,"check out the press release on @women_canada's funding for our #wedeliver2019 mobilization which was announced today!

thrilled to see announcement on the great work @bmo is doing with @women_canada as well for women's orgs across  #bmoforwomen
http://bit.ly/2m0zyta https://twitter.com/canadawd2019/status/1130843046503997440 …"
2019-05-21,Kat Espiritu,1,"man asks for a free massage appointment at the @bmo women in tech lounge at @collisionhq. gets told by volunteer that it’s for women only. man calls says it’s “exclusionist”, walks away disgruntled #collisionconf"
2019-05-21,BRANDTALK MEDIA,20,"have you stopped by the @bmo women in tech lounge at @collisionhq. join us right now as we focus on wellness with @21toys
@cmmcgowan #bmoforwomen #collisionconfpic.twitter.com/bzykgvltyj"
2019-05-21,Eleanor Beaton,0,ep282 engage your people with gina jeneroux of bmo   tune in here: http://ow.ly/vzph30omemb  @bmo #womeninfinance #storytelling #workplaceculture #learning #womenleaders #innovation #teamwork #working
2019-05-21,Daniel Francavilla ✪,2,nap pods from @bmo — much appreciated! we need these at @sohoinnovation and @bramptonecodev’s space! #collisionconfpic.twitter.com/bx2wkeloen
2019-05-21,Sonya D,1,i dunno what this is but i want in @bmo #collisionconf @collisionhqpic.twitter.com/h8x74o5lke
2019-05-21,Tom L 🇺🇸,0,@westpac @bmo bought a few shares of each . pic.twitter.com/cr7sb21tfh
2019-05-21,Veronica Malinski,3,thank you @ilanabenari for emphasizing the importance of empathy in the workplace! #leadershipmatters @bmo #bmoforwomen https://twitter.com/ilanabenari/status/1130850030246432770 …pic.twitter.com/jg1aeb7wjo
2019-05-21,Children's Cottage,2,"the @childrnscottage would like to thank the 16 gauge sponsors of this year’s clay’s for the cottage event: @bmo, @cpg_corp point energy, embe consulting, @morrisonhomes calgary, movac, systemic architecture inc. and vikings projects ltd. thank you! #yyccarespic.twitter.com/7g1ztccyni"
2019-05-21,Jalil Asaria,0,"finally we are (considering) stepping out of the dark ages. @rbc @scotiabank @td_canada @bmo  

dear canada: it's time for open banking http://www.wealthsimple.com/magazine/news-open-banking …"
2019-05-21,Couvrette🍁,7,people are  all around the @bmo #womenintech lounge @collisionhq and the @joinmovethedial team @pwc_tech @cassruggiero @monaghiami @dianekazarian @jenn__johnson @dulny @dinglehttps://twitter.com/joinmovethedial/status/1130892278648778752 …
2019-05-21,DONOVAN Wright,0,paul intelligent d p b 25%/\ new triangle sign own technology sony xperia network wii nintendo xperia xbox1 live streaming app my bodyguard godzilla samsung electronics manufacturer takeover plans ufo's galaxy note alian gathering data girlfriend's shelldan bmo livmyinn don63benzpic.twitter.com/kdcu0wd9jd
2019-05-21,#movethedial,15,hello #collisionconf attendees!!  here’s the schedule for the @bmo #womenintech lounge. we’re a proud partner with this incredible line-up of speakers & activites! all humans welcome to network & learn together. pic.twitter.com/sve0o8ctsu
2019-05-21,Ayman Chowdhury,6,last year in october @globalcompactca facilitated a results-based partnership model discussion with minister @maryammonsef and our network supporters. today we are happy to see a successful outcome in the form of a partnership between @bmo and @women_canada!https://twitter.com/women_canada/status/1130848892554293248 …
2019-05-21,Emotions Are Data. #AMPLIFYHER2020,6,"""your wellness program need to be centered around the human culture and experience if you want to see an increase in engagement & collaboration."" - one of the nuggets i shared on #workplace #wellness
@collisionhq
@bmo
#bmoforwomen
#collisionconfpic.twitter.com/wpyyst5wp1"
2019-05-21,Claudette McGowan,18,"exceptional multi-generational panel with @bmo leaders  @farzia_121, rebecca liu, angela sim and bmo alum kathleen gillis! great moderation by  @brandtalkmedia.pic.twitter.com/dca9lg4oit"
2019-05-21,Leila Pejman,0,when a vendor booth draws an audience to engage with panel discussions ... @bmo pic.twitter.com/stt3x0jhbw
2019-05-21,Goddess Run,1,"we are less than 2 weeks away from the 2019 #goddessrun!! have you registered yet?! visit us at http://goddessrun.ca  to register for the @bmo 5k, @westhillsinbc 10k, or a virtual run option if you can't make it! 
#goddessrun #yyj"
2019-05-21,Idea To Life,2,don’t we all wish to have this at work ? #collisonconf @bmo  pic.twitter.com/wcayu7ijq4
2019-05-21,Norma Trivino,0,".
@bmo
 can you please give me details on how bmo will design & deliver a training program to my organization? sntrivino@yahoo.ca"
2019-05-21,Zarina Varley Scott (Zaz),1,"hey @bmo - been on hold collectively for over 2 hours now... will you ever answer the phone, or tell me how long i have to wait? #servicefail"
2019-05-21,Airic,2,come on @bmo. get your market pro working already! we’re 3 hours in and still technical issues!
2019-05-21,Professor Leo,0,@bmo when are you getting on board with samsung pay.  being one of the few big banks surprising you haven't done something yet.
2019-05-21,Kathleen Burns Kingsbury,0,"her money, her way podcast with @iamsamrazafar @bmo
http://bmoforwomen.libsyn.com/the-power-of-collective-resilience-podcast …"
2019-05-21,Nathalie Crosbie,1,looking frwd to @bmo cio @cmmcgowan speak on diversity & corp growth at #collisionconf thu may 23rd at 11:30a. not to miss!
2019-05-21,Max Stoddard,1,excited to be attending #collision2019 #collisiionconf  when i’m not in workshops you can find me in #womenintech lounge thanks @bmo https://twitter.com/jodilynnkovitz/status/1130789979414827009 …
2019-05-21,The Long Run Initiative,0,"@longinitiative co-founder @dr_lbm and lri governor and @bmo vice-chair kevin lynch have just published an article in policy magazine's may-june 2019 issue called ""big tech: monopoly's second moment?"" https://tinyurl.com/y65p62ch   1/2 (corrected url)"
2019-05-21,Dr. Theresa Miedema,0,"due to a technical issue, @collisionhq has to temporarily suspend the presentation. but the coffee is still flowing at @bmo's women in tech lounge. techapalooza continues!"
2019-05-21,Women and Gender Equality Canada,16,"panel discussion with minister monsef, julia anderson, ed of @canwach; @jrotenb group head from wealth management @bmo and @haalabeeba bursary recipient on the importance of #goc / private partnerships.pic.twitter.com/jo0jkrn6iw"
2019-05-21,Julie,3,we remember the story of @lauramreinholz everyday and are so thankful for her leadership in @bmo involvement with @canadawd2019 #wedeliver2019
2019-05-21,CanadianFeedChildren,2,"huge thanks to @canadawd2019 and @canwach for inviting cftc to see these four amazing women discuss gender equality. watching the honourable @maryammonsef, @haalabeeba @jrotenb & @juliacanwach was so inspiring and powerful. can't wait for #wedeliver2019 @jwright_cftc @bmo pic.twitter.com/bzo2napnjl"
2019-05-21,ilana ben-ari,34,"are you at @collisionhq today? i’m speaking at the women in tech lounge powered by @bmo on @21toys #empathytoy #failuretoy so much happening! panel discussions, fireside chats, keynote speakers & interactive activities.
 
#bmoforwomen #collisionconf #movethedial @joinmovethedialpic.twitter.com/1phdz4j3sw"
2019-05-21,Women and Gender Equality Canada,81,".@bmo will design & deliver a training program to all women’s organizations who have applied to our capacity-building fund whether they received funding or not to grow capacity, network with other organizations and approve strategic and financial planning. pic.twitter.com/kjdxvmqw1t"
2019-05-21,Brian Wilson,30,".@jodilynnkovitz on the importance of #diversity in tech: “our entire future depends on having all humans at the design table.”

#movethedial #collisionconf @bmo pic.twitter.com/poacdwasrn"
2019-05-21,CanWaCH,9,"“at canwach, we are always thinking about partnerships... coming together across sectors can help us raise capital but also can help us tell our stories better.”

@juliacanwach discusses cross-sectoral partnerships at @bmo #wedeliver2019pic.twitter.com/zt9jnaqtlf"
2019-05-21,Rick Huijbregts,7,"hanging out with @cmmcgowan, @bmo, @compucom, @att, @hxouse, @gbcollege, @heptasystems today at #collision2019 @collisionhq today. #futureofwork #innovation #smartbuildingspic.twitter.com/7orvs4lwpe"
2019-05-21,Women Deliver 2019 Mobilization Canada,16,"“we do believe that women deliver is going to be a catalyst for our work.”

@jrotenb lays out the importance of #genderequality for @bmo and their work through #bmoforwomen #wedeliver2019pic.twitter.com/grc8fa3fxh"
2019-05-21,Paulette Senior,11,"great to see @haalabeeba speaking on panel at announcement with minister @maryammonsef, @canwach and @bmo. she works  on issue of obstetric fistula, a deeply harmful #gbv practice she’s been working for years to end. @cdnwomenfdnpic.twitter.com/vfllpburuc"
2019-05-21,amy-willard cross,2,thanks @bmo for supporting women again as you did for @sheeo_world.https://twitter.com/joinmovethedial/status/1130845721631100928 …
2019-05-21,Aaron Sanderson,15,".@maryammonsef, joanna rottenberg (@bmo), @juliacanwach and canwach bursary recipient habiba launch a great new capacity-building,  public-private partnership for women’s rights organizations in canada. #womensrights #genderequalitypic.twitter.com/hyk7s7x8p5 – at first canadian place"
2019-05-21,#movethedial,16,"“such beauty manifests because of the collection of small actions we make to lift each other up,” @jodilynnkovitz is killing it in the #womenintech lounge right now with @bmo’s @cmmcgowan. #collisionconfpic.twitter.com/mocru4pvqo"
2019-05-21,CanadianFeedChildren,5,julia anderson (@canwach ) and habiba cooper diallo (founder of @whoi_org) join joanna rotenberg (@bmo) and the honourable maryam monsef onstage for their panel discussion #wedeliver2019 @maryammonsef @juliacanwach @haalabeeba @jrotenb @canadawd2019pic.twitter.com/h299af1lrk
2019-05-21,Emotions Are Data. #AMPLIFYHER2020,19,"join myself & @cmmcgowan @collisionhq today - may 21-23 in the women in tech lounge powered by @bmo. there will be incredible content running throughout each day including panel discussions, fireside chats & keynote speakers!

#bmoforwomen #collisionconf #movethedialpic.twitter.com/3bvbtwuc4a"
2019-05-21,Leila Pejman,1,how can i convince @katregnier at @coconutsoftware to get us these napping pods ? @bmo i’m impressed by your activation at #collision2019pic.twitter.com/otkgndfxyl
2019-05-21,GC Newsroom,5,"in lead up to women deliver 2019, minister monsef announces innovative cross-sector partnerships with @bmo and @canwach to advance gender equality @women_canada http://ow.ly/pyln101bbrj "
2019-05-21,Serena Fong,0,well deserved honour for @bmo  and their ceo/@catalystinc canada board advisory member darryl white!https://twitter.com/womencorpdirs/status/1130686575988207617 …
2019-05-21,Women Deliver 2019 Mobilization Canada,29,in sunny #toronto this morning for a special event with @bmo and minister @maryammonsef! stay tuned for the live feed pic.twitter.com/y9jhjjbhgn
2019-05-21,Lee StJ,13,just arrived at #collisionconf and am thrilled to see the #womenintechlounge sponsored by @bmo. #robots and #holograms  plus a wit logo - so much change in just one year. @orangegate and @jannekeritchiepic.twitter.com/hwqkcjduqa
2019-05-21,Jodi Kovitz,47,"good morning #collisiionconf fun to see my hologram! join me at @collisionhq may 21-23 in the women in tech lounge powered by @bmo. there will be content running throughout each day including panel discussions, fireside chats, speakers & interactive activities. #movethedialpic.twitter.com/o1xvkecyeh"
2019-05-21,Danielle O'Hanley,8,"getting ready for another facebook live with @bmo this morning, and i can never complain about this view. #bmoforwomenpic.twitter.com/xo7yiidfld"
2019-05-21,Rich Hayward,1,@bmo team huddle getting ready to kick off our activation @collisionhq let’s go!  #proudtoworkatbmopic.twitter.com/rwfwbzaazi
2019-05-21,Biomedical Zone,2,"join biomedical zone executive director dr. linda maxwell at @collisionhq in the women in tech lounge powered by @bmo. there will be incredible content running throughout each day including panel discussions, fireside chats, keynote speakers & interactive activities. #bmoforwomen"
2019-05-21,Canada Learning Code,37,"hey #collisionconf! join us may 22nd in the women in tech lounge powered by @bmo. our ceo @melsariffodeen is giving a talk at 10:30am on empowering communities! see you there?!

#bmoforwomen #collisionconf #movethedialpic.twitter.com/u8tvi4x1p6"
2019-05-21,Canada - UK,0,"our 10th annual chief economist panel debate & lunch is approaching on 7//6/19 at @grangehotels. 

with chief economists from @td_canada, @nationalbank, @scotiabank, @cibc, @bmo, & @rbc. moderated by @thomsonreuters. 

registration and more info here: 
https://lnkd.in/etjrzsh pic.twitter.com/u5dzl3nw5u"
2019-05-21,Toronto Women in Data Science,6,"join us at @collisionhq may 21-23 in the women in tech lounge powered by @bmo. there will be incredible content running throughout each day including panel discussions, fireside chats, keynote speakers & interactive activities.

#bmoforwomen #collisionconf"
2019-05-21,Kishawna,6,"join me at @collisionhq may 21-23 in the women in tech lounge powered by @bmo. there will be incredible content running throughout each day including panel discussions, fireside chats, keynote speakers & interactive activities.

#bmoforwomen #collisionconf"
2019-05-21,amanda watson,17,"rise & shine beautiful people! it’s collision day, and the #movethedial team is excited to host you in the women in tech lounge, powered by @bmo see you soon! @collisionhq #collisionconf #womenintech #torontopic.twitter.com/gz08xrfddo"
2019-05-21,Jodi Kovitz,53,"good morning #collision2019 humans!!  please come say hello & connect with us in the #womenintech lounge powered by @bmo > great spot to meet, unwind & get inspired by amazing leaders. team #movethedial & team @bmo excited to meet you! let’s do this @cmmcgowan !!!! pic.twitter.com/2tpa7pzupi"
2019-05-21,Corie Caplan,27,today’s the day @collisionhq  come check out the #womenintech lounge powered by @bmo  #collisionconfhttps://twitter.com/cmmcgowan/status/1130665779207299081 …
2019-05-21,Michael Hugall,0,"good morning, 

yesterday i saw a homeless man who was set up in bushes near the detroit river. it was extremely  heartbreaking. we as humans can somehow make driverless cars but can't solve affordable housing? @cibc @bmo @hrblock time to commit to trying to solve the crisis."
2019-05-21,Claudette McGowan,9,melissa! we are thrilled to have you join our @collisionhq #womenintechlounge powered by @bmo - looking forward to your talk.  https://twitter.com/melsariffodeen/status/1130572177919627265 …
2019-05-21,Jamie Lincoln,3,"no response from @bmo since may 11 — thrilled to be using my one free day in toronto next week to sort out the ongoing disaster that has been banking with you while abroad. the problem with ignoring customers online? eventually, they show up in person — with screenshots :) pic.twitter.com/6o7zgp7ngf"
2019-05-21,WCD,1,"congratulations to @hallmark and president david hall for being honored at tonight's visionary awards! hallmark is a top workplace for #women, and like fellow honoree @bmo, they appointed their first female #director back in 1967! #wcdsiliconvalley #diversity #leadership #ceopic.twitter.com/4znif7kg3s"
2019-05-21,WCD,8,"congratulations to @bmo and ceo darryl white, for being honored at tonight's visionary awards! bmo is a leader in #diversity and #inclusion; they were the first canadian bank to appoint a female director back in 1967! #wcdsiliconvalley #innovation #leadership #corpgov #ceopic.twitter.com/hpl8pbfv0h"
2019-05-21,Corie Caplan,2,come stop by the @bmo women in tech lounge! we can finally meet in person 
2019-05-21,WCD,4,"cheemin bo-linn, chair of the 2019 wcd visionary awards dinner, joins joan and barbara in congratulating honorees: @bmo, @singtel, @hallmark and eileen mcdonnell of @pennmutual. #wcdsiliconvalley #innovation #leadership #women #diversity #corpgovpic.twitter.com/0sgbmklmbp"
2019-05-21,WCD,3,"joan steel and barbara bowles, co-chairs of the 2019 wcd visionary awards committee, introduce tonight's honorees, who include @bmo, @singtel, @hallmark and eileen mcdonnell of @pennmutual. #wcdsiliconvalley #innovation #leadership #women #diversity #corpgovpic.twitter.com/06wohy9lod"
2019-05-21,BRANDTALK MEDIA,5,"@collisionhq is here may 21-23. stop by the women in tech lounge powered by @bmo for panel discussionsfireside chatskeynote speakersinteractive activities.

join our panel discussion may 21 @ 1pm on the multi-generational workplace keeping well with change. #collisionconfpic.twitter.com/8ll3pvpdu2"
2019-05-21,Sonia,0,"every time i have left canada you blocked my online banking and i couldnt pay bills. solution, i'm moving to @bmo. adios to rotten customer experience, this is the 4th time in one year."
2019-05-21,WCD,1,"susan c. keating, ceo of womencorporatedirectors, addresses wcd members at the 2019 visionary awards dinner, where @bmo, @singtel, @hallmark, and eileen mcdonnell of @pennmutual will be recognized.  #leadership #innovation #diversity #performancepic.twitter.com/rvgndzso6e"
2019-05-21,Claudette McGowan,122,"join me at @collisionhq may 21-23 in the women in tech lounge powered by @bmo. there will be incredible content running throughout each day including panel discussions, fireside chats, keynote speakers & interactive activities.

#bmoforwomen #collisionconf #movethedialpic.twitter.com/pthlye3bwq"
2019-05-21,WCD,1,"kapila anand, chair and lead director of the womencorporatedirectors foundation, welcomes attendees to the 2019 visionary awards, which honor @bmo, @singtel, @hallmark, and eileen mcdonnell of @pennmutual.  #leadership #innovation #diversity #performancepic.twitter.com/zbxm6xuz8q"
2019-05-21,WCD,1,"womencorporatedirectors honors @bmo, @singtel, @hallmark, and eileen mcdonnell @pennmutual at the 2019 visionary awards dinner! 
#wcdsiliconvalley #leadership #innovation #diversitypic.twitter.com/eovnlibdkv"
2019-05-21,WCD,1,"womencorporatedirectors honors @bmo, @singtel, @hallmark, and eileen mcdonnell @pennmutual at the 2019 visionary awards dinner tonight!  
#wcdsiliconvalley #leadership #innovation #diversitypic.twitter.com/suhvmhr60p"
2019-05-21,Eleanor Beaton,0,ep184 - how to have a big career inside a big company w/ #aineoflynn http://ow.ly/mn9x30okmym  #powerfulwomen #leadauthentically @bmo #women
2019-05-21,Lori Casselman,24,love this - well done @collisionhq @bmo & @joinmovethedial - looking forward to it! #collision2019 #womenintechloungehttps://twitter.com/collisionhq/status/1128752030070321152 …
2019-05-20,Jodi Kovitz,37,so excited to hang with my amazing friend inspiring leader & human @cmmcgowan @collisionhq #collision2019 so excited about our @bmo #womenintech collab with @joinmovethedial over the next 3 days.  come say hello & take a break in our lounge: all humans welcome! #movethedial pic.twitter.com/rgvwc31gmj
2019-05-20,Trixx,0,honestly think @bmo @mastercard constantly steal money from me.... and conveniently give u calculations on the phone that make it seem like it’s your fault....
2019-05-20,Howard Iron Works,5,"2/2 - an order of canada recipient, stewart’s legacy can be found in many iconic logos - #cnrail, @aircanada, @bmo, #seagrams, etc. we’re honoured to have been entrusted with a large collection of #lithographicstones which were donated to us by the by stewart family in 2015.pic.twitter.com/wkgujclhbm"
2019-05-20,Melissa Sariffodeen,157,"#collisionconf ready! 

i'll be at the @bmo #womenintechlounge wednesday 10:30am giving a talk on empowering communities. come say hi! pic.twitter.com/50ghgphop9"
2019-05-20,Emotions Are Data. #AMPLIFYHER2020,3,"yes! looking forward to connecting with you! 

thank you @thetrendytechie @stefankberg - you two are just awesome :)

i will be at the @bmo women in technology & future of work booth - can't wait to connect!

#collisionconf
"
2019-05-20,Elsie Morden,6,proud to be a national ambassador for the @kidshelpphone and glad i was able to perform at the halifax #walksokidscantalk presented by @bmo this year! thanks to the sound guys for taking this photo for me! pic.twitter.com/fxji4wlure – at the emera oval
2019-05-20,Chicago AI Days,0,"happening now:
 john oh from @bmo sharing how the bank was able to use ai to drive insights and improve products and customer experience.
for more information: https://bit.ly/2tw3vww 
#chicagoaidays #aiconference"
2019-05-20,DM,0,which big bank will do it first? @scotiabank @bmo
2019-05-20,DM,0,when will the big banks do phone debit transactions. let me take out money with my phone! @rbc @bmo @tdbank_us
2019-05-20,Adam Rosien,0,"i don’t know what bmo is, but in the us to pay your taxes online you need a pin that is only available via mail. if you want it changed you have to get a new piece of mail."
2019-05-20,Cheryl Armistead,0,"unprecedented profits for years, while requiring mortgage land survey? @rbc @bmo @td_canada @scotiabank @cibc @nationalbank @tangerinebank @caissedesdepots @blaurentienne @desjardinscoop  ... who's going to be the first to step up? no tricks, no fine print."
2019-05-20,Joe 🏳️‍🌈🇨🇦,0,@bmo is online banking down? pic.twitter.com/gpeh2nue6i
2019-05-20,Calvin L F,0,"til, you cannot change your @bmo pin on the phone, come on guys its 2019 :("
2019-05-20,Rick Huijbregts,14,"today, i’m at @collisionhq at @explaceto for sneak peek. this is going to be an excellent (and busy week). @bmo. @gbcollege #gbcpoe2019 #tdigbcpic.twitter.com/blrhfodryr"
2019-05-20,Omid Gharipour,0,"@bmo i went to your yonge/sheppard location and couldn't get in to use the atm to deposit money. i know it is victoria day, but i should be able to get into the building for this, which is always accessible even after hours, except for today."
2019-05-20,amanda watson,35,heading to @collisionhq this week? stop by the @bmo women in tech lounge and visit our @joinmovethedial team! we’re co-hosting some awesome content on #empoweringwomen in #tech & would love you to join the conversation! https://twitter.com/collisionhq/status/1128752030070321152 …
2019-05-20,@Turban8r,0,@ewarren i reached out @cfpb about @bmo and they never resolved it. this happened in the ward in chicago where you supported michael negron. would love your help in fighting corruption with private school @npeschoolhttps://www.chicagobusiness.com/article/20150901/cred0701/150839986/north-center-homeowner-sues-north-park-elementary-school …
2019-05-20,Ali Soheil,15,amazing rtcc training ride. i am so inspired with this group of dedicated and passionate ladies. most of them never cycled or never tackled such long distances. they are warriors! @bmo @theontarioridepic.twitter.com/kbnpffeqfx
2019-05-20,WITCHBITCH,0,. @bmo holds my work paychecks on hold for a week and i'm just gonna say this.... pic.twitter.com/ljt3fpomcl
2019-03-04,Steve Harmer,0,do you think we’ll ever hear the truth about @justintrudeau & @bmo executives #bribes & #kindermorgan pipeline we just had to buy? @am900chml @cbchamilton @chchnews
2019-03-04,Bianca Thomas,14,"in support of #iwd this week, @bmo legal and regulatory compliance hosted a men lean in panel discussion. thank you to our moderator, paul noble, and our rockstar panelists: @lynnevicars, simon fish, av maharaj and kikelemo lawal. #balanceforbetter @debra_renaudpic.twitter.com/u8dtspmsrf – at first canadian place"
2019-03-04,Justine Fedak,15,"looking forward to @bmo’s #iwd2019 facebook live on march 5 10-11am et, discussing investing, careers, and tips for female entrepreneurs. click “get reminder” to receive a notification on the stream goes live tomorrow morning: #bmoforwomen us stream: https://bit.ly/2ebqwbb )"
2019-03-04,Nick Nunes,8,"on march 5, @bmo is hosting an all-female panel discussion where panelists will be offering guidance to female entrepreneurs. click “get reminder” to get notified when the stream goes live: https://bit.ly/2sv8luj  #bmoforwomen #iwd2019 #proudtoworkatbmopic.twitter.com/dbpuhkpxzr"
2019-03-04,Athwal Bros Electric,0,@vancity is not a financial institution you want to bank with they have given me nothing but problems...they are behind in technology and have no timelines as to when they will be able to be up to date like the others i am now switching banks @cibc @rbc @scotiabank @bmo
2019-03-04,Devin Cassidy,0,@bmo can you please explain to the co-signer on my now closed student loan that if he pays my company the exact same amount as he is now remitting to you (assuming he is) he will get advertising for his real estate services plus the monthly loan minimum for the same amount...
2019-03-04,Mad as Hell M🍑 'em All!,0,"@bmo attn: tech support
i still can't modify a vendor on chrome on my ipad. i thought this was going to be fixed. what's going on?!? i have bills to pay!"
2019-03-04,Megan Cleverley,5,@bmo makes it easy for you to apply for your #smallbusiness loans!pic.twitter.com/jixupokqll
2019-03-04,Women Deliver 2019 Mobilization Canada,10,"@bmo #bmoforwomen lack of inclusivity, especially women in important positions can limit our ability to speak up!"
2019-03-04,Sil,12,"in support of #iwd2019, @bmo is hosting a panel discussion highlighting personal investing and advice for female entrepreneurs. click “get reminder” to get notified when the facebook live event starts tomorrow morning: https://bit.ly/2sv8luj  #bmoforwomen #proudtoworkatbmopic.twitter.com/s94gfp3cjf"
2019-03-04,Eleanor Beaton,0,"""as a leader, it’s really important to be authentic, and to be vulnerable, and to be human."" @_jeneroux on #ffl http://ow.ly/fqfp30ntpyt  @bmo #quoteoftheday #authenticity #leadership"
2019-03-04,Lime Connect,1,"if you're a student (undergrad/grad/phd) or professional who happens to have a disability, don't miss our ottawa recruitment reception on 3/27! great careers w/@bell_jobs @bmo @csiscanada @cibccareers @ibmnajobs @rogerscareers @td_careers. apply by 3/10! http://bit.ly/2edi1q8 pic.twitter.com/v7bogi8mi8"
2019-03-04,KR,0,@bmo is the worst i’m about to close all of my accounts
2019-03-04,Eleanor Beaton,0,3 steps to harness the power of  stories - tune in here: http://ow.ly/liqs30ntpyo  @bmo #womeninfinance #storytelling #workplaceculture #learning #womenleaders #innovation
2019-03-04,Malinda DenBok,2,a huge thank you to @bmo for this incredible gift! https://twitter.com/hbkidshospital/status/1102602548903641088 …
2019-03-04,LendIt Fintech Conference,1,"want to better understand the new, diverse ecosystem of #fintech #bank #partnerships? check out this #lenditfintech panel with @sunayna tuteja of @tdameritrade; dan o'malley of @numerated; ravi vakacherla of @peoplesunited; & ben schack of @bmo. join them! https://bit.ly/2d98vvd pic.twitter.com/x8hxdxhxxq"
2019-03-04,Sandra Hawken,18,huge thanks to our #capeforkids sponsor @bmo who announced a $1 million gift today to support research at @hbkidshospital #philanthropy #gratitude #bmohttps://twitter.com/hbkidshospital/status/1102602548903641088 …
2019-03-04,HackerYou,55,"today is @jonathanhoy_'s first day as a junior full stack  developer at @bmo. have a great first day, jonathan! pic.twitter.com/l2gmkijl3r"
2019-03-04,Holland Bloorview,12,we’re so thankful to announce a transformative 1m gift from @bmo for our high performance discovery hub. here’s the impact they will make: http://hollandbloorview.ca/newsarticle/1-million-gift-to-holland-bloorview-to-fund-research-innovations-for-kids-with-disabilities …
2019-03-04,Elizabeth Casey,0,dear @bmo online banking is glitching.... heads up....
2019-03-04,Citywire Selector,0,.@ubs is backing @bmo in sdg fund launch: https://bit.ly/2xaklda 
2019-03-04,Social Media Influencer,1,"march 5, 2019 in #toronto @bmo financial group will host a #facebooklive panel discussion on women, covering personal investing in the era of the gig economy, careers and financial and leadership advice for female entrepreneurs. https://goo.gl/fty6ke  #bmoforwomen #iwd2019pic.twitter.com/0zksxcyroz"
2019-03-04,Justin Ramirez,0,@bmo sue @tesla @elonmusk for cars that you owe we are now upside down
2019-03-04,(((lex_alta))),0,do you really think this is bmo texting you?
2019-03-04,Heaven Or Hell,0,no you won't because i've called twice and waited for 40 minutes all to learn no one in all of @bmoharrisbank @bmo can unfreeze my account so give me my money which is only 30 damn dollars or suck my dick 
2019-03-03,steeezy,19,thanks guys @tshype @bmo @nikeshoebotpic.twitter.com/hzp1xxn00s
2019-03-03,#AreaRED,4,vote for your favorite @bmo sign from this season in the poll below. the top two chosen will compete in a final showdown at thursday’s game to win $500! pic.twitter.com/yoachj1rbm
2019-03-03,The Good Boy,0,"hey @bmo everytime i log into your website on my phone and try to access my online banking it tells me i have ""lost connection"" even though i have great connection. this has been going on for a few months now. what's going on? love your services by the way."
